"Z","M","Y","x1","x2","x3","x4","x5","x6","x7","R_m","R_y"
0,0,9488.80614550781,"0","0","1","0","1","1","1",1,1
1,NA,NA,"0","1","1","0","0","1","0",0,0
1,1,21917.7335412598,"1","1","1","1","0","1","3",1,1
1,NA,6642.16430185547,"0","2","1","0","2","3","5",0,1
0,NA,NA,"0","2","2","0","0","1","5",0,0
0,NA,14289.7783012207,"1","0","0","0","1","1","4",0,1
1,1,23206.0484658691,"1","0","0","0","0","1","2",1,1
1,NA,NA,"0","2","1","0","1","1","2",0,0
0,0,0,"1","1","1","0","0","1","1",1,1
1,1,26463.2260280273,"1","0","0","0","1","1","0",1,1
1,1,13933.0168924438,"1","0","1","0","1","1","0",1,1
0,0,38367.486447583,"0","0","1","0","0","1","3",1,1
1,1,26005.6633278076,"0","0","0","0","1","1","1",1,1
0,0,30498.7968463623,"0","2","0","0","1","1","3",1,1
1,0,49560.5445657715,"0","1","2","0","0","1","4",1,1
1,1,0,"1","2","0","1","0","1","0",1,1
1,1,NA,"0","1","1","0","0","1","2",1,0
1,0,NA,"1","0","1","0","0","1","0",1,0
1,0,9149.6393015625,"0","2","2","0","0","2","0",1,1
0,NA,NA,"0","0","3","0","2","1","5",0,0
1,0,NA,"0","2","3","0","1","1","0",1,0
0,0,NA,"0","0","1","0","0","1","3",1,0
0,0,0,"1","0","0","0","0","1","1",1,1
0,NA,40619.9547971191,"0","1","0","0","2","1","5",0,1
0,0,0,"0","0","0","0","0","1","0",1,1
1,1,NA,"1","2","3","0","0","3","3",1,0
0,0,NA,"0","0","1","0","0","1","2",1,0
1,0,NA,"0","2","0","0","0","1","4",1,0
0,0,NA,"0","0","0","0","1","1","0",1,0
1,1,18040.4469398804,"0","0","0","0","0","1","1",1,1
0,0,3609.30598731079,"1","0","0","0","0","1","1",1,1
1,1,20701.0586721313,"1","1","0","0","0","2","2",1,1
0,1,47166.3909958008,"0","0","1","0","0","1","0",1,1
1,NA,16713.7209095581,"0","1","1","0","0","1","3",0,1
0,1,32995.9322995605,"0","0","2","0","0","1","2",1,1
1,1,25312.5125125488,"0","2","1","0","0","1","4",1,1
0,0,NA,"0","2","0","0","0","1","2",1,0
1,1,25137.3395441162,"0","2","1","0","0","3","4",1,1
1,0,48607.2804788086,"0","1","1","0","0","1","3",1,1
1,NA,NA,"1","0","1","0","0","1","2",0,0
0,0,17905.2316751953,"1","0","1","1","0","1","1",1,1
1,NA,NA,"0","2","1","1","0","1","0",0,0
1,NA,24288.3897178711,"1","1","1","0","2","1","5",0,1
0,0,19666.4477386597,"0","1","1","0","0","1","0",1,1
1,0,6924.06987044678,"0","0","1","0","2","1","5",1,1
0,0,384.384521107864,"0","0","1","0","0","1","2",1,1
0,NA,NA,"0","0","1","0","0","1","2",0,0
0,1,39198.6151057617,"0","0","1","0","1","1","0",1,1
0,NA,NA,"0","2","0","0","0","2","4",0,0
0,0,16089.6642686279,"0","2","2","0","1","1","2",1,1
1,1,16010.187208374,"0","1","2","0","0","1","2",1,1
1,1,17453.6275256104,"1","1","0","0","0","1","5",1,1
0,NA,0,"0","0","1","0","0","1","2",0,1
1,NA,NA,"0","0","1","0","0","1","0",0,0
1,1,46143.3677840332,"0","1","1","0","1","1","2",1,1
1,1,22293.1544262451,"0","1","1","0","0","1","2",1,1
0,0,457.309822463608,"1","0","0","0","1","1","1",1,1
1,1,0,"0","1","0","0","1","1","4",1,1
0,NA,NA,"0","2","0","0","0","1","4",0,0
1,0,30818.926542041,"0","1","3","0","0","1","0",1,1
1,1,28613.0121554443,"1","2","1","0","0","3","3",1,1
1,1,57093.7474586426,"0","2","1","0","0","1","1",1,1
0,NA,NA,"0","0","1","0","2","1","0",0,0
1,NA,NA,"0","1","2","0","1","3","0",0,0
0,0,NA,"0","0","2","0","0","1","0",1,0
1,1,30974.9831129883,"0","2","2","0","0","3","3",1,1
0,0,29278.8442790771,"0","0","3","0","2","1","2",1,1
1,NA,0,"0","0","1","0","1","1","2",0,1
0,0,8748.50328336182,"0","0","0","0","0","1","0",1,1
1,1,21451.3147408447,"0","1","1","0","0","1","0",1,1
1,1,24620.7262697754,"1","2","1","1","0","1","3",1,1
0,0,14112.5832394409,"0","2","1","0","0","1","1",1,1
0,1,24087.5870567871,"1","1","3","0","0","3","2",1,1
1,1,2952.07302304687,"0","2","1","1","0","1","3",1,1
0,0,19666.4477386597,"0","2","2","0","1","1","2",1,1
1,1,NA,"0","1","1","1","0","1","0",1,0
0,1,12563.882623938,"0","1","0","0","1","1","3",1,1
1,0,45560.8612608398,"0","0","0","0","0","1","2",1,1
0,NA,0,"0","1","1","0","2","1","5",0,1
1,0,7309.89531106567,"1","0","1","0","0","1","0",1,1
1,0,3302.98546799927,"1","0","1","0","0","1","1",1,1
1,0,NA,"0","0","1","0","0","1","0",1,0
1,1,1640.04060275574,"1","1","2","0","0","3","1",1,1
1,0,656.016210145569,"0","2","0","0","2","1","3",1,1
0,0,0,"1","2","1","1","0","1","0",1,1
1,1,20463.6069621826,"0","0","0","0","1","1","2",1,1
0,0,36435.477173291,"0","1","3","0","0","1","5",1,1
1,0,20333.7868357178,"1","0","2","1","0","1","0",1,1
1,1,8551.64017523804,"1","1","1","0","0","1","3",1,1
1,0,4812.21687689209,"0","0","0","0","0","1","5",1,1
0,1,28580.4555857666,"1","2","0","1","0","2","3",1,1
1,0,NA,"0","2","1","0","0","1","3",1,0
1,1,71238.2768011231,"0","1","2","0","0","1","3",1,1
0,NA,7949.51080252075,"1","2","1","1","0","2","0",0,1
1,NA,6950.40413818359,"1","1","1","0","2","1","5",0,1
0,0,45464.2663693359,"0","0","0","0","1","1","1",1,1
0,0,24947.8719978516,"0","1","0","0","0","1","3",1,1
1,1,6236.09687719116,"1","0","1","0","0","1","2",1,1
1,0,18142.2933303955,"1","0","1","0","0","1","0",1,1
0,1,35216.6638135254,"1","2","1","1","0","3","2",1,1
1,NA,NA,"0","1","2","0","0","1","2",0,0
1,0,5255.08565751343,"0","0","3","0","1","1","0",1,1
0,0,0,"0","2","1","0","0","1","3",1,1
1,NA,1809.90186134491,"1","0","0","0","1","1","2",0,1
1,NA,29728.3508009033,"1","1","1","0","0","2","3",0,1
0,NA,10285.928840094,"0","2","1","0","0","3","3",0,1
0,NA,NA,"0","2","2","0","0","1","0",0,0
1,1,69045.3221383301,"1","2","3","0","0","3","2",1,1
0,0,14702.776936853,"1","0","2","0","0","1","2",1,1
1,NA,NA,"0","0","2","0","0","1","0",0,0
1,NA,NA,"1","0","2","1","0","1","0",0,0
1,0,30521.1401729736,"0","0","1","0","1","1","1",1,1
0,NA,NA,"0","1","0","0","0","1","5",0,0
1,1,9500.58579891357,"1","2","0","0","0","2","2",1,1
1,0,35838.9286791504,"0","2","0","1","1","1","4",1,1
1,0,NA,"0","0","0","0","1","1","0",1,0
0,1,23139.7292524658,"0","0","0","0","0","1","4",1,1
1,0,12522.4872898315,"0","1","0","0","0","1","0",1,1
1,NA,0,"1","0","1","0","2","1","5",0,1
1,NA,NA,"1","1","0","0","0","1","2",0,0
1,1,1419.8065594986,"1","2","0","0","0","3","3",1,1
0,1,14083.4257182861,"1","2","2","0","0","3","0",1,1
0,1,23816.5943532715,"0","1","0","0","0","1","1",1,1
1,1,13827.8197458984,"0","1","1","0","0","3","5",1,1
1,0,20428.7137788208,"1","2","2","0","0","1","2",1,1
0,0,17532.1053027466,"1","0","2","0","0","1","0",1,1
1,1,NA,"1","2","2","0","0","1","0",1,0
1,0,686.400933313751,"0","0","2","0","1","1","0",1,1
0,NA,0,"1","1","1","1","2","1","5",0,1
0,1,54724.8793425293,"0","1","1","0","0","3","2",1,1
1,NA,NA,"0","2","2","0","1","1","2",0,0
1,0,24170.0978761963,"0","0","2","0","0","1","2",1,1
0,1,NA,"1","2","1","0","0","3","2",1,0
1,0,0,"0","2","1","1","2","1","5",1,1
0,NA,NA,"1","1","1","0","2","1","2",0,0
1,1,28447.7453393555,"1","2","1","1","0","2","0",1,1
1,0,37732.13803125,"1","0","2","1","0","1","0",1,1
1,0,33615.9063674561,"0","2","1","0","1","1","0",1,1
0,1,0,"1","0","1","0","1","1","3",1,1
0,0,11598.1244023315,"1","0","1","0","0","1","0",1,1
1,1,NA,"1","1","3","0","0","1","2",1,0
0,NA,NA,"0","1","0","0","0","1","5",0,0
1,1,0,"1","1","2","1","2","1","1",1,1
1,1,26755.516959082,"0","0","0","0","2","1","1",1,1
1,NA,4235.40484346008,"1","0","1","0","0","1","2",0,1
1,0,NA,"0","0","1","0","0","1","4",1,0
0,0,0,"1","1","1","1","0","1","0",1,1
0,1,33955.3456305908,"0","2","2","1","1","1","2",1,1
1,0,NA,"0","1","1","0","1","1","0",1,0
1,1,0,"1","1","2","0","0","1","2",1,1
0,0,13658.1496450928,"0","0","1","0","0","1","3",1,1
1,0,19971.3541547241,"1","1","0","0","1","1","3",1,1
1,NA,12651.7415273437,"0","2","1","0","1","1","3",0,1
0,0,5576.13786362915,"1","0","2","0","1","1","0",1,1
1,1,15684.6054140991,"0","0","2","0","0","1","0",1,1
0,0,18586.4839632202,"0","0","1","1","1","1","1",1,1
1,1,47641.5891237305,"0","0","1","0","0","3","3",1,1
1,NA,0,"0","1","1","0","0","1","2",0,1
1,0,24017.4960758789,"1","1","1","0","0","1","2",1,1
0,1,10706.4010485352,"0","1","2","0","1","1","1",1,1
1,1,2460.06090413361,"1","2","0","0","0","3","2",1,1
1,1,24889.4529409424,"0","1","0","0","0","1","5",1,1
0,1,NA,"0","1","1","0","1","1","2",1,0
1,NA,9459.51984437256,"0","0","2","0","2","1","5",0,1
1,NA,5801.64337298584,"0","1","2","0","0","1","5",0,1
0,NA,NA,"1","1","1","1","0","4","2",0,0
0,NA,NA,"0","2","1","1","0","1","4",0,0
0,0,NA,"0","2","1","0","2","1","3",1,0
1,NA,NA,"0","0","1","0","1","1","0",0,0
1,1,15990.3959542603,"0","0","1","0","0","1","1",1,1
1,1,11673.5894708862,"1","2","1","1","0","3","1",1,1
0,1,28264.8009944092,"1","0","1","0","0","1","3",1,1
1,NA,0,"1","0","2","0","2","1","5",0,1
0,1,3895.09631545715,"1","2","3","0","0","3","3",1,1
0,NA,7622.65421026611,"0","0","0","0","1","1","0",0,1
1,0,1194.88675139923,"0","0","1","0","0","1","2",1,1
0,1,3810.16560877075,"0","1","2","0","0","1","3",1,1
0,0,9330.65937641602,"0","0","1","0","1","1","2",1,1
0,NA,21844.5741296631,"0","0","2","0","0","1","0",0,1
1,1,10201.7506914185,"0","2","1","0","0","3","3",1,1
1,0,0,"1","1","0","0","1","1","0",1,1
0,0,24937.5646463379,"0","0","1","0","1","1","1",1,1
1,NA,29363.0886751465,"1","0","0","0","2","1","5",0,1
1,0,11908.5955994751,"0","0","1","0","0","1","0",1,1
0,0,NA,"0","0","1","0","1","1","0",1,0
1,0,0,"0","0","0","0","0","1","0",1,1
0,1,NA,"0","1","1","0","0","1","0",1,0
1,1,18942.2869517578,"1","0","2","1","0","1","2",1,1
1,NA,36436.2870012451,"0","2","3","0","0","3","4",0,1
0,1,39027.9890612549,"0","1","1","0","0","2","2",1,1
1,NA,13244.7981027832,"1","2","2","1","0","1","2",0,1
0,1,10976.622310437,"1","2","1","1","1","3","3",1,1
0,NA,6150.15233772583,"0","0","1","0","0","1","2",0,1
1,1,34301.944565332,"1","1","3","0","0","3","2",1,1
1,0,1647.36217803955,"1","2","2","1","0","1","0",1,1
0,1,15839.2169250732,"1","2","2","1","0","3","2",1,1
1,1,0,"1","2","2","1","0","3","0",1,1
1,0,14945.9618324707,"1","1","1","1","0","1","2",1,1
1,0,14636.6162218872,"1","0","2","0","0","1","2",1,1
0,0,12816.9885311279,"0","0","1","0","0","1","0",1,1
1,0,16912.9187739624,"1","0","2","0","0","1","0",1,1
0,NA,NA,"0","0","2","0","0","1","1",0,0
0,1,18322.2980246338,"1","2","1","1","0","1","5",1,1
0,1,NA,"0","0","1","0","0","1","0",1,0
1,1,7380.18255761719,"0","2","1","1","0","3","2",1,1
0,0,17665.917608606,"0","0","1","0","0","1","0",1,1
0,NA,NA,"0","2","0","0","0","4","4",0,0
1,1,1464.32202202606,"1","1","0","0","0","1","3",1,1
1,1,20786.9883523682,"0","1","0","0","0","2","2",1,1
1,0,29487.8195158447,"0","0","2","0","0","1","1",1,1
1,1,NA,"0","0","1","0","0","1","2",1,0
1,0,14635.6194153076,"1","0","1","0","2","1","1",1,1
1,NA,16447.2639855469,"1","1","1","0","2","1","5",0,1
0,0,NA,"0","0","1","0","1","1","0",1,0
0,0,19818.9009466919,"0","0","1","0","0","1","0",1,1
0,0,16081.5882779297,"1","0","1","0","0","1","0",1,1
1,0,3697.82736465454,"0","1","1","0","0","1","2",1,1
1,0,3162.93538183594,"0","1","1","0","1","1","0",1,1
1,1,17603.4481736572,"1","2","1","0","1","1","2",1,1
1,0,937.166047661591,"1","1","1","0","1","1","2",1,1
0,0,11982.8124928345,"1","1","3","0","0","1","0",1,1
1,NA,NA,"0","1","0","0","0","1","2",0,0
0,0,85526.1828395508,"1","1","2","1","0","1","0",1,1
0,1,NA,"0","0","1","0","0","1","0",1,0
1,0,NA,"0","0","1","0","0","1","3",1,0
1,1,36443.7413808838,"0","2","3","0","0","3","0",1,1
1,1,29739.7849772461,"0","2","2","0","1","1","0",1,1
1,0,3990.47956070251,"0","0","2","0","0","1","0",1,1
0,NA,24103.9346846924,"0","2","3","0","0","4","3",0,1
0,NA,NA,"1","1","1","0","0","1","2",0,0
1,1,5463.34145996704,"0","1","2","0","0","3","2",1,1
1,0,0,"1","1","3","0","0","1","0",1,1
1,0,NA,"1","2","0","1","0","1","0",1,0
0,1,30490.6168410645,"0","2","0","0","0","3","1",1,1
1,NA,19700.3998375488,"1","0","0","0","1","1","2",0,1
0,NA,5090.34913014221,"1","0","1","0","0","1","0",0,1
1,0,24851.4653232422,"1","2","1","1","1","1","4",1,1
1,1,18511.2950286621,"1","0","1","0","0","1","0",1,1
0,0,1413.50315093536,"1","0","1","0","0","1","0",1,1
1,0,0,"0","0","1","0","0","1","0",1,1
1,NA,NA,"1","0","1","1","2","1","5",0,0
1,NA,0,"0","1","0","0","1","1","3",0,1
0,1,14649.0769232666,"1","2","0","1","0","1","0",1,1
0,0,14477.2386133667,"0","0","1","0","0","1","1",1,1
1,1,32006.5578107666,"1","0","1","1","0","1","0",1,1
1,0,NA,"0","1","3","0","0","1","0",1,0
0,NA,NA,"0","0","1","0","0","1","0",0,0
1,NA,NA,"0","2","0","0","0","1","5",0,0
1,1,NA,"0","1","1","0","0","1","2",1,0
1,0,NA,"0","0","1","0","0","1","0",1,0
0,0,36578.9232123047,"0","0","1","0","0","1","0",1,1
1,NA,0,"0","0","1","0","2","1","0",0,1
1,0,NA,"1","1","0","0","1","1","0",1,0
0,1,26399.3387750244,"0","0","1","0","0","1","2",1,1
1,0,30780.2083456055,"0","1","2","0","0","1","0",1,1
0,0,NA,"0","0","2","0","0","1","2",1,0
1,0,20266.8422964478,"1","0","0","0","0","1","0",1,1
0,NA,NA,"1","2","1","1","0","1","2",0,0
1,NA,23337.0152294678,"0","1","2","0","2","3","5",0,1
0,0,0,"1","1","0","0","0","1","4",1,1
1,NA,65947.5791450684,"0","2","0","0","1","1","4",0,1
1,1,NA,"1","0","1","0","0","1","0",1,0
1,0,0,"1","2","1","0","0","1","2",1,1
1,1,NA,"1","0","1","1","0","1","0",1,0
0,0,19051.5233319214,"1","1","1","0","0","1","0",1,1
0,1,NA,"1","1","1","0","0","3","0",1,0
1,0,19041.5020205566,"1","1","1","0","0","1","0",1,1
1,1,NA,"1","0","1","0","0","1","0",1,0
1,1,53041.0513794434,"0","0","2","0","0","1","0",1,1
1,0,9884.17306823731,"0","1","1","0","0","1","1",1,1
1,1,19387.4161925171,"1","2","3","0","0","1","1",1,1
1,1,29645.3991577148,"0","1","0","0","0","1","4",1,1
1,1,NA,"0","0","2","0","0","1","0",1,0
1,1,NA,"0","2","1","1","0","1","3",1,0
0,0,0,"0","0","1","0","1","1","0",1,1
0,0,NA,"0","1","1","0","1","1","2",1,0
1,NA,NA,"1","1","0","1","1","1","2",0,0
0,0,NA,"0","0","2","1","1","1","1",1,0
1,1,NA,"0","0","3","0","0","1","3",1,0
0,1,18289.4616061523,"1","2","1","1","0","1","0",1,1
1,0,NA,"0","1","1","0","0","1","0",1,0
0,1,27113.0993402344,"1","0","2","1","1","1","0",1,1
1,1,NA,"1","0","2","0","0","1","0",1,0
1,0,3031.14640759277,"1","0","1","1","0","1","0",1,1
1,1,NA,"1","2","1","0","2","1","2",1,0
0,NA,13048.745441748,"1","2","2","0","0","3","2",0,1
1,0,18604.7310958374,"0","1","0","0","0","1","5",1,1
0,0,NA,"0","2","1","1","0","1","2",1,0
1,NA,24227.9324701172,"1","2","2","0","0","3","0",0,1
1,0,20031.9240849609,"0","2","2","0","0","1","0",1,1
0,1,37722.0164200928,"0","2","1","0","0","1","5",1,1
1,0,10437.6867600586,"1","1","1","1","0","1","5",1,1
1,0,32241.0389132812,"0","1","2","0","0","1","0",1,1
1,NA,22464.5407679443,"0","1","2","1","1","1","3",0,1
0,0,0,"0","0","1","0","0","1","0",1,1
0,0,0,"0","2","1","0","1","1","1",1,1
1,0,1508.25162851257,"0","1","3","0","2","1","0",1,1
0,0,NA,"0","1","1","0","0","1","3",1,0
1,0,NA,"1","1","2","0","1","1","1",1,0
0,1,27068.4027808594,"1","1","1","0","0","1","4",1,1
1,NA,NA,"0","0","1","0","1","1","0",0,0
1,0,3734.02104007874,"0","1","1","0","1","1","2",1,1
0,1,31192.896175708,"0","1","1","0","0","3","3",1,1
1,1,NA,"1","2","1","1","0","2","5",1,0
1,0,38103.0466638428,"0","0","1","0","1","1","4",1,1
0,NA,5334.42650817261,"1","2","3","0","2","1","5",0,1
1,1,17188.0002418579,"0","0","1","0","0","1","2",1,1
1,0,0,"0","0","1","0","0","1","0",1,1
0,0,49214.9585351074,"1","0","1","0","1","1","2",1,1
1,0,NA,"0","0","0","0","2","1","2",1,0
1,1,NA,"0","2","1","1","1","1","3",1,0
0,0,11480.2845288574,"0","0","1","0","1","1","0",1,1
1,1,24939.4393856689,"0","2","1","1","0","2","3",1,1
0,NA,NA,"0","1","2","0","0","1","5",0,0
1,0,18731.6066185181,"1","1","1","0","0","1","0",1,1
0,NA,NA,"0","0","0","0","1","1","1",0,0
1,NA,NA,"0","0","1","0","0","1","0",0,0
1,1,20749.8811439575,"0","2","2","1","0","1","4",1,1
1,NA,0,"0","0","1","0","0","1","0",0,1
1,0,1206.60131828842,"1","0","1","0","0","1","0",1,1
0,0,NA,"1","0","1","0","0","1","1",1,0
1,1,15879.0916647949,"1","2","0","1","0","2","3",1,1
1,1,45723.6540153809,"1","2","2","1","2","3","0",1,1
0,NA,NA,"0","2","1","0","0","3","0",0,0
0,0,0,"0","0","2","0","0","1","2",1,1
1,1,52993.3928805176,"1","2","1","0","1","3","2",1,1
1,0,1361.81934891815,"0","0","1","0","0","1","5",1,1
1,NA,2472.94447439117,"1","2","1","1","2","1","5",0,1
0,NA,34292.7417498047,"0","0","1","0","0","1","5",0,1
0,1,17768.8672968384,"1","0","0","0","0","2","2",1,1
1,0,4068.5483994873,"0","0","1","0","0","1","0",1,1
1,1,0,"0","2","0","0","1","3","5",1,1
1,0,NA,"0","1","1","0","0","1","2",1,0
1,NA,NA,"1","2","1","1","0","1","4",0,0
1,0,1055.77612448044,"1","1","1","0","0","1","0",1,1
1,1,29417.8994160645,"0","2","0","0","1","2","2",1,1
1,1,17453.6275256104,"1","1","0","0","0","1","2",1,1
1,1,15302.9634654419,"0","1","0","0","0","3","2",1,1
0,0,45173.9962933594,"0","2","0","0","0","1","4",1,1
0,0,26832.5546293213,"1","0","0","0","0","1","3",1,1
1,1,24988.7348762695,"1","1","1","0","0","3","2",1,1
1,1,18665.4818133545,"1","1","2","0","0","3","2",1,1
0,0,13502.5128473511,"0","0","3","0","0","1","2",1,1
1,0,0,"1","0","1","0","0","1","2",1,1
0,0,1923.67680711823,"0","1","2","0","0","1","2",1,1
1,1,43425.8179646484,"0","0","0","1","1","1","1",1,1
1,0,10260.2694289856,"0","0","1","1","0","1","0",1,1
1,NA,NA,"0","0","3","0","2","1","0",0,0
0,0,12555.3942896484,"0","1","1","0","0","1","2",1,1
1,1,3795.52245820313,"0","0","1","0","1","1","0",1,1
0,1,17375.2884346069,"0","1","0","0","0","1","2",1,1
1,1,37808.8933761475,"0","1","0","0","1","1","3",1,1
1,1,49201.2187018066,"0","0","0","0","0","1","0",1,1
0,1,NA,"0","0","0","0","0","1","2",1,0
1,1,29259.2573393555,"0","1","0","0","1","3","2",1,1
1,1,NA,"1","1","0","0","1","2","2",1,0
1,0,7915.43673413086,"1","0","0","0","1","1","0",1,1
1,0,0,"1","2","1","1","0","1","0",1,1
0,1,71233.5763318359,"0","1","2","0","1","1","5",1,1
1,1,NA,"0","1","0","0","0","1","4",1,0
1,NA,NA,"1","2","2","1","0","1","5",0,0
0,0,14760.3651152344,"0","1","0","0","0","1","4",1,1
0,1,22855.6926228516,"0","1","0","0","0","1","2",1,1
1,NA,NA,"0","0","1","0","1","1","0",0,0
1,1,0,"0","0","1","0","0","1","0",1,1
1,1,73772.8847520996,"1","1","1","0","0","3","2",1,1
0,NA,43654.3727115234,"1","2","1","1","0","1","2",0,1
1,1,15426.6318713013,"0","0","3","0","1","1","2",1,1
1,0,NA,"0","1","2","1","2","1","2",1,0
0,NA,NA,"0","1","1","0","0","1","1",0,0
1,NA,NA,"1","0","1","1","2","1","5",0,0
0,NA,NA,"0","2","3","0","2","1","5",0,0
0,NA,NA,"0","0","1","0","1","1","2",0,0
1,0,19358.7713147461,"0","2","1","0","0","1","0",1,1
1,1,18446.0630154785,"0","1","0","0","0","1","5",1,1
1,NA,NA,"0","0","1","0","2","1","1",0,0
0,1,4577.18691162415,"0","1","1","1","1","1","4",1,1
0,0,NA,"0","0","1","0","0","1","0",1,0
1,NA,0,"0","1","1","0","0","1","5",0,1
0,0,26378.0851251709,"0","2","1","0","0","1","3",1,1
0,NA,0,"0","0","1","0","2","1","5",0,1
1,1,18743.3206436646,"0","0","1","0","0","1","0",1,1
0,NA,NA,"1","0","0","0","1","1","3",0,0
1,NA,NA,"0","0","1","0","1","1","2",0,0
0,NA,NA,"0","2","1","0","0","3","0",0,0
0,1,0,"1","1","2","0","0","3","0",1,1
1,1,32455.0836235107,"1","0","1","0","0","1","2",1,1
0,0,10982.41493302,"0","0","1","0","2","1","1",1,1
1,0,19340.7644063232,"0","1","1","0","0","1","3",1,1
1,0,13933.0168924438,"1","0","1","0","0","1","2",1,1
0,0,13522.1010253418,"1","1","2","0","0","1","2",1,1
0,0,0,"1","0","1","0","1","1","0",1,1
0,0,3353.29726791687,"0","1","1","0","0","1","2",1,1
1,0,NA,"0","1","1","0","0","1","2",1,0
1,1,69487.5179197266,"0","2","3","0","0","3","0",1,1
0,1,29226.1385955322,"0","0","1","0","0","1","2",1,1
1,NA,NA,"0","2","1","1","0","3","2",0,0
0,0,36421.8339249756,"0","0","3","0","0","1","1",1,1
1,0,0,"0","0","1","1","0","1","0",1,1
0,0,9708.80197675781,"0","0","1","0","0","1","1",1,1
1,0,10496.9924176025,"0","0","1","0","0","1","0",1,1
1,1,NA,"1","0","1","0","0","1","2",1,0
0,0,17370.3266905518,"0","2","1","0","0","4","0",1,1
0,NA,NA,"0","1","0","0","2","3","5",0,0
1,0,1449.6787166748,"1","1","1","0","0","1","0",1,1
0,1,NA,"1","2","1","0","0","3","1",1,0
0,1,13338.3196105225,"1","1","2","0","0","1","3",1,1
1,1,25096.1126145996,"0","2","0","0","0","3","3",1,1
0,NA,NA,"0","0","1","0","1","1","2",0,0
0,1,28266.8020371826,"0","1","2","0","0","2","5",1,1
1,1,22078.5995491699,"1","1","1","0","0","1","3",1,1
0,1,17826.6548365356,"0","1","1","0","2","3","0",1,1
1,0,21187.2266255127,"0","0","1","1","0","1","3",1,1
1,0,NA,"0","0","1","0","0","1","0",1,0
0,0,0,"1","1","1","1","1","1","1",1,1
1,1,3953.66922729492,"0","0","0","0","0","1","5",1,1
0,0,0,"0","1","2","0","1","1","3",1,1
1,1,22855.6926228516,"1","0","2","0","0","1","0",1,1
0,1,0,"0","1","1","0","0","3","5",1,1
0,NA,NA,"0","0","1","0","1","1","1",0,0
0,NA,0,"1","0","2","0","2","1","5",0,1
1,NA,7801.6447621582,"1","2","3","0","2","1","5",0,1
0,0,0,"0","0","2","0","2","1","0",1,1
0,0,631.488847813797,"1","1","2","0","2","1","0",1,1
1,1,8796.15682921143,"1","0","2","0","2","1","0",1,1
0,0,0,"0","2","3","0","0","1","3",1,1
0,1,0,"0","0","1","0","0","1","0",1,1
1,1,15509.6986735107,"1","1","0","0","1","1","2",1,1
1,1,0,"0","2","3","0","0","1","5",1,1
0,1,28688.1156494385,"0","2","0","0","1","3","3",1,1
1,NA,NA,"0","1","0","0","0","1","2",0,0
1,1,19808.2666921509,"0","1","1","0","0","3","2",1,1
1,0,NA,"1","1","0","1","0","1","0",1,0
0,0,0,"1","0","0","1","1","1","1",1,1
1,1,NA,"1","1","1","1","0","3","0",1,0
0,1,NA,"0","2","2","0","0","3","3",1,0
1,NA,NA,"0","2","2","0","0","1","1",0,0
1,1,11665.3277398315,"1","2","0","0","0","1","4",1,1
1,1,22812.99710625,"1","2","1","0","0","3","3",1,1
1,1,33412.5281067627,"0","0","0","0","1","1","5",1,1
0,0,43872.3724530762,"1","0","0","0","1","1","2",1,1
1,1,41586.1959436523,"0","0","1","0","0","1","2",1,1
1,0,17263.3414835083,"1","0","3","0","2","1","5",1,1
1,1,19154.2092688477,"1","0","0","0","0","1","2",1,1
0,0,746.804161580658,"0","1","1","0","0","1","0",1,1
0,1,28855.621255957,"1","2","0","0","0","3","4",1,1
0,NA,NA,"1","2","1","0","2","3","5",0,0
1,1,87120.568153125,"0","2","1","0","0","3","4",1,1
1,0,22893.6257567139,"1","0","2","0","1","1","0",1,1
1,1,38082.5954123291,"1","2","0","0","0","3","3",1,1
0,1,NA,"1","1","2","0","0","1","2",1,0
1,NA,NA,"0","0","1","0","0","1","3",0,0
1,NA,NA,"0","2","2","0","2","1","5",0,0
0,0,NA,"1","2","1","0","1","1","3",1,0
1,1,NA,"0","2","2","0","0","1","3",1,0
1,NA,37846.7621200195,"0","1","0","0","1","1","3",0,1
1,0,1765.36643172913,"0","1","0","1","0","1","5",1,1
0,NA,27712.3324016602,"0","0","1","0","0","1","5",0,1
1,NA,NA,"0","0","2","0","0","1","0",0,0
0,0,0,"0","0","1","0","1","1","0",1,1
1,1,NA,"0","0","1","0","0","1","0",1,0
0,1,31227.7286838867,"0","0","1","0","0","1","2",1,1
0,NA,21975.9396158936,"0","1","3","0","2","1","5",0,1
1,1,NA,"1","1","2","0","0","3","1",1,0
1,1,33512.6842600342,"0","2","3","0","0","1","2",1,1
0,0,NA,"1","2","1","0","1","1","3",1,0
0,0,NA,"0","1","2","0","0","1","3",1,0
1,0,0,"0","2","1","0","0","1","0",1,1
1,0,19393.7784188599,"0","1","1","0","0","1","2",1,1
1,0,12690.7507170044,"0","0","0","0","0","1","5",1,1
